add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,execution_time (s),Remaining_noise_budget
1,2,0,0,0,2,4,2,0.432,296
4,4,0,0,0,4,7,2,0.880,296
2,2,0,0,0,2,4,2,0.457,296
6,3,0,0,0,2,4,1,0.577,327
17,7,0,0,0,6,8,2,1.573,296
13,5,0,0,0,5,6,1,1.283,327
4,2,0,0,0,4,4,2,0.832,295
20,0,0,0,0,27,6,3,4.879,262
3,1,0,0,0,1,3,1,0.293,328
8,0,0,0,0,7,4,2,1.368,295
17,14,0,0,0,18,9,2,3.683,294
1,0,0,0,0,2,2,2,0.385,296
15,3,0,0,0,5,7,1,1.273,327
22,9,0,0,0,5,8,1,1.574,327
8,6,0,0,0,5,5,1,1.185,327
1,4,0,0,0,4,5,4,0.807,231
4,4,0,0,0,5,8,2,1.043,296
3,3,0,0,0,3,5,2,0.668,296
6,5,0,0,0,4,4,2,0.953,296
28,8,0,0,0,6,9,1,1.860,326
8,0,0,0,0,5,5,2,1.044,296
13,4,0,0,0,4,7,1,1.094,327
6,7,0,0,0,6,12,4,1.325,231
16,6,0,0,0,8,7,2,1.855,295
1,3,0,0,0,2,4,1,0.457,328
1,2,0,0,0,1,3,1,0.268,328
5,0,0,0,0,6,4,2,1.136,295
3,2,0,0,0,3,4,2,0.644,296
2,2,0,0,0,2,4,1,0.457,328
12,6,0,0,0,6,5,2,1.444,296
7,5,0,0,0,4,5,1,0.976,327
15,9,0,0,0,7,8,2,1.753,295
22,11,0,0,0,8,8,1,2.105,326
18,7,0,0,0,5,7,1,1.437,327
10,8,0,0,0,7,5,1,1.607,327
19,0,0,0,0,12,5,3,2.427,263
1,3,0,0,0,2,4,1,0.458,328
4,2,0,0,0,5,4,2,0.999,296
2,3,0,0,0,1,4,1,0.317,328
3,2,0,0,0,3,5,2,0.644,296
5,0,0,0,0,10,4,3,1.784,263
10,0,0,0,0,5,4,2,1.091,296
3,2,0,0,0,4,4,2,0.808,295
2,2,0,0,0,2,4,1,0.457,328
17,6,0,0,0,16,6,2,3.202,295
3,0,0,0,0,2,3,1,0.433,328
4,0,0,0,0,5,4,2,0.948,295
22,10,0,0,0,11,8,2,2.584,295
2,2,0,0,0,2,4,1,0.457,328
4,0,0,0,0,4,4,2,0.783,295
10,0,0,0,0,5,4,2,1.093,296
21,8,0,0,0,9,7,2,2.185,296
8,4,0,0,0,8,5,3,1.625,263
3,2,0,0,0,4,5,2,0.807,296
2,0,0,0,0,3,3,2,0.573,296
2,2,0,0,0,2,4,2,0.457,296
21,10,0,0,0,6,8,1,1.739,327
1,4,0,0,0,2,3,1,0.481,327
6,6,0,0,0,6,14,4,1.303,231
15,6,0,0,0,6,5,1,1.504,327
6,5,0,0,0,5,5,2,1.114,295
3,3,0,0,0,4,5,2,0.833,296
2,2,0,0,0,3,3,1,0.621,328
4,3,0,0,0,4,4,2,0.858,296
7,1,0,0,0,5,5,1,1.043,327
6,2,0,0,0,7,4,3,1.368,263
3,2,0,0,0,2,4,1,0.481,328
10,6,0,0,0,6,7,2,1.391,295
19,0,0,0,0,7,7,2,1.624,295
5,4,0,0,0,6,4,2,1.231,295
5,4,0,0,0,6,13,5,1.231,199
1,0,0,0,0,2,2,1,0.385,328
31,11,0,0,0,5,9,1,1.838,327
8,0,0,0,0,7,4,3,1.367,264
2,0,0,0,0,5,3,3,0.899,264
5,0,0,0,0,10,4,3,1.786,263
13,5,0,0,0,5,5,1,1.270,327
7,0,0,0,0,10,5,3,1.830,263
1,1,0,0,0,3,3,1,0.572,328
1,2,0,0,0,1,3,1,0.268,328
19,5,0,0,0,7,7,1,1.752,327
4,2,0,0,0,2,4,1,0.504,328
2,2,0,0,0,2,3,1,0.457,327
14,8,0,0,0,9,5,2,2.014,296
15,8,0,0,0,8,5,2,1.892,296
4,2,0,0,0,2,4,1,0.505,327
13,8,0,0,0,9,6,2,1.991,296
25,8,0,0,0,7,8,2,1.952,296
6,5,0,0,0,4,4,1,0.952,327
27,14,0,0,0,8,7,2,2.290,296
6,6,0,0,0,7,6,3,1.465,263
9,4,0,0,0,6,6,1,1.328,327
27,9,0,0,0,8,9,2,2.184,296
3,0,0,0,0,6,4,2,1.084,295
15,7,0,0,0,4,6,1,1.203,327
1,2,0,0,0,2,3,1,0.432,328
29,0,0,0,0,34,6,4,6.235,229
12,9,0,0,0,9,5,2,1.990,296
5,4,0,0,0,4,4,1,0.904,327
16,0,0,0,0,15,5,3,2.842,262
8,0,0,0,0,7,4,2,1.370,295
5,5,0,0,0,4,5,1,0.927,327
26,10,0,0,0,11,6,1,2.676,327
4,2,0,0,0,2,4,1,0.506,328
13,0,0,0,0,18,5,3,3.261,262
4,4,0,0,0,4,5,2,0.880,296
15,6,0,0,0,7,7,1,1.667,327
29,16,0,0,0,14,7,2,3.395,295
3,1,0,0,0,3,4,2,0.620,296
3,2,0,0,0,3,5,2,0.644,296
2,3,0,0,0,1,4,1,0.317,328
15,5,0,0,0,6,7,2,1.484,296
11,4,0,0,0,4,6,1,1.049,327
19,9,0,0,0,5,7,1,1.516,327
10,5,0,0,0,6,5,1,1.373,327
14,7,0,0,0,9,6,2,1.990,295
2,0,0,0,0,2,3,2,0.409,296
4,0,0,0,0,1,3,1,0.293,328
12,9,0,0,0,10,6,2,2.152,296
2,2,0,0,0,2,3,1,0.457,328
13,0,0,0,0,18,5,4,3.260,231
8,0,0,0,0,7,4,2,1.369,295
5,3,0,0,0,3,4,1,0.718,327
11,5,0,0,0,3,5,1,0.905,327
2,0,0,0,0,5,3,2,0.899,295
9,4,0,0,0,7,7,2,1.488,295
17,0,0,0,0,10,5,3,2.064,263
5,4,0,0,0,6,5,2,1.231,296
6,5,0,0,0,4,5,1,0.952,327
2,1,0,0,0,2,3,2,0.384,296
2,2,0,0,0,2,4,1,0.457,328
1,2,0,0,0,1,3,1,0.268,328
21,12,0,0,0,9,7,1,2.267,327
20,9,0,0,0,8,8,2,2.020,296
3,3,0,0,0,3,4,1,0.668,327
9,0,0,0,0,6,4,2,1.231,295
2,2,0,0,0,1,3,1,0.293,328
21,0,0,0,0,42,6,5,7.339,199
8,3,0,0,0,4,5,1,0.951,327
20,8,0,0,0,8,8,1,1.995,327
6,5,0,0,0,4,4,1,0.952,327
1,0,0,0,0,2,2,1,0.336,328
1,2,0,0,0,2,4,2,0.432,296
15,7,0,0,0,8,9,2,1.853,296
1,1,0,0,0,2,3,1,0.408,328
4,0,0,0,0,3,3,1,0.620,328
7,0,0,0,0,4,5,2,0.860,296
6,0,0,0,0,7,4,2,1.321,296
10,4,0,0,0,6,7,2,1.347,296
5,4,0,0,0,2,4,1,0.577,327
5,4,0,0,0,4,5,2,0.902,296
17,14,0,0,0,10,7,2,2.383,295
2,0,0,0,0,7,4,3,1.223,263
3,3,0,0,0,2,4,2,0.505,296
2,1,0,0,0,4,3,1,0.760,328
9,0,0,0,0,8,5,3,1.555,263
5,2,0,0,0,6,4,1,1.181,327
4,0,0,0,0,1,3,1,0.293,328
10,0,0,0,0,5,4,2,1.092,295
20,9,0,0,0,12,9,2,2.662,295
1,0,0,0,0,2,2,2,0.383,296
5,0,0,0,0,4,4,2,0.808,296
3,2,0,0,0,3,5,2,0.644,296
14,9,0,0,0,8,6,1,1.870,327
6,0,0,0,0,5,4,2,0.998,295
2,2,0,0,0,3,4,2,0.621,295
11,10,0,0,0,10,5,2,2.153,294
6,5,0,0,0,4,4,1,0.951,327
18,7,0,0,0,10,8,2,2.267,295
2,2,0,0,0,3,3,2,0.621,296
3,2,0,0,0,4,5,2,0.807,296
10,6,0,0,0,9,5,1,1.890,327
7,6,0,0,0,6,7,2,1.325,296
10,7,0,0,0,5,6,2,1.250,296
1,2,0,0,0,4,3,1,0.760,327
18,11,0,0,0,12,7,2,2.664,295
1,1,0,0,0,1,3,1,0.245,328
12,7,0,0,0,8,6,2,1.790,296
3,2,0,0,0,2,3,1,0.482,328
9,5,0,0,0,9,7,2,1.830,296
5,5,0,0,0,5,4,2,1.092,296
1,1,0,0,0,1,2,1,0.245,328
5,4,0,0,0,6,4,2,1.230,295
2,3,0,0,0,2,3,1,0.361,328
5,2,0,0,0,3,4,1,0.695,328
3,2,0,0,0,3,4,2,0.644,296
5,2,0,0,0,5,4,3,1.021,264
5,0,0,0,0,3,4,2,0.644,296
3,0,0,0,0,3,4,1,0.597,328
4,3,0,0,0,2,4,1,0.530,328
8,3,0,0,0,4,4,2,0.953,296
5,4,0,0,0,4,4,2,0.905,296
4,3,0,0,0,4,4,1,0.857,327
10,3,0,0,0,5,5,1,1.163,327
2,1,0,0,0,4,3,1,0.760,327
2,2,0,0,0,3,3,2,0.621,296
8,4,0,0,0,4,5,2,0.978,296
11,5,3,0,0,6,7,2,0.855,309
1,2,0,0,0,1,3,1,0.268,328
2,1,0,0,0,2,3,1,0.433,328
2,2,0,0,0,1,4,1,0.293,328
4,3,0,0,0,4,5,1,0.859,327
4,3,0,0,0,2,4,1,0.531,328
5,2,0,0,0,2,4,2,0.529,296
2,2,0,0,0,1,3,1,0.293,328
2,4,0,0,0,3,4,2,0.669,296
19,0,0,0,0,10,6,2,2.116,294
12,8,0,0,0,7,5,2,1.653,296
5,6,0,0,0,5,12,4,1.114,231
4,3,0,0,0,3,4,1,0.693,327
28,16,0,0,0,15,7,2,3.537,295
3,3,0,0,0,3,7,2,0.669,296
6,3,0,0,0,4,6,2,0.904,296
6,0,0,0,0,11,5,4,1.969,230
8,4,0,0,0,5,5,2,1.139,296
2,0,0,0,0,3,4,2,0.548,296
7,3,0,0,0,7,6,2,1.416,296
2,3,0,0,0,3,4,1,0.644,328
18,8,0,0,0,7,7,2,1.782,296
21,8,0,0,0,6,7,2,1.700,295
19,7,0,0,0,7,8,2,1.780,296
2,2,0,0,0,3,4,2,0.620,296
10,0,0,0,0,4,6,2,0.926,296
3,2,0,0,0,4,6,2,0.807,296
4,0,0,0,0,3,4,2,0.621,295
6,0,0,0,0,2,4,1,0.504,327
4,3,0,0,0,4,4,2,0.858,296
3,2,0,0,0,2,4,1,0.482,328
8,5,0,0,0,6,5,2,1.326,296
6,4,0,0,0,4,6,2,0.928,296
24,7,0,0,0,8,7,2,2.078,296
21,10,0,0,0,12,7,2,2.722,296
4,0,0,0,0,3,4,2,0.621,296
8,0,0,0,0,6,5,2,1.207,295
4,3,0,0,0,6,4,1,1.182,327
3,2,0,0,0,4,6,2,0.807,295
5,4,0,0,0,5,6,2,1.061,296
7,4,0,0,0,6,7,2,1.277,295
3,2,0,0,0,2,3,1,0.433,327
18,5,0,0,0,6,7,1,1.551,327
2,2,0,0,0,2,5,2,0.456,296
13,9,0,0,0,9,6,2,2.011,295
5,3,0,0,0,3,4,1,0.718,328
9,3,0,0,0,4,5,1,0.970,327
6,6,0,0,0,7,11,4,1.462,231
26,13,0,0,0,13,10,2,3.080,295
13,5,0,0,0,5,5,1,1.269,327
2,3,0,0,0,1,3,1,0.317,328
16,7,0,0,0,6,7,2,1.553,296
5,3,0,0,0,3,5,1,0.718,327
25,13,0,0,0,12,7,2,2.880,296
11,5,0,0,0,5,6,2,1.234,296
18,6,0,0,0,5,6,1,1.412,327
4,4,0,0,0,4,4,1,0.881,327
2,2,0,0,0,3,4,2,0.622,296
1,2,0,0,0,2,3,1,0.433,328
10,7,0,0,0,10,6,2,2.070,296
15,10,0,0,0,9,7,2,2.091,295
6,0,0,0,0,6,4,3,1.159,264
3,3,0,0,0,4,5,2,0.833,296
8,0,0,0,0,5,5,2,1.043,295
5,4,0,0,0,4,4,1,0.904,327
1,0,0,0,0,2,2,1,0.385,328
20,6,0,0,0,8,7,2,1.947,295
2,0,0,0,0,3,3,2,0.572,296
28,11,0,0,0,9,7,2,2.425,295
4,4,0,0,0,4,4,1,0.882,327
6,6,0,0,0,6,11,4,1.302,231
8,3,0,0,0,5,5,1,1.115,327
26,9,0,0,0,9,7,2,2.335,296
5,4,0,0,0,4,4,1,0.903,327
14,7,0,0,0,4,5,1,1.186,327
7,0,0,0,0,8,4,2,1.507,295
5,0,0,0,0,4,5,4,0.808,231
6,5,0,0,0,4,5,1,0.954,327
5,0,0,0,0,6,4,2,1.136,295
2,2,0,0,0,3,4,2,0.622,296
3,3,0,0,0,3,6,2,0.668,296
2,1,0,0,0,2,3,1,0.432,328
7,0,0,0,0,8,4,2,1.506,295
4,0,0,0,0,5,4,2,0.945,296
5,4,0,0,0,6,4,1,1.231,327
2,2,0,0,0,3,3,2,0.621,296
9,6,0,0,0,7,5,2,1.528,295
10,9,0,0,0,6,5,2,1.469,296
5,4,0,0,0,4,5,2,0.904,296
18,9,0,0,0,7,7,2,1.804,296
2,2,0,0,0,3,3,1,0.621,328
3,1,0,0,0,3,4,2,0.597,296
11,0,0,0,0,10,5,3,1.931,263
2,3,0,0,0,3,5,1,0.644,327
5,2,0,0,0,4,5,2,0.858,296
2,1,0,0,0,4,3,1,0.761,327
12,5,0,0,0,6,6,2,1.417,296
14,9,0,0,0,10,7,2,2.197,295
4,2,0,0,0,3,4,2,0.668,296
9,7,0,0,0,6,5,2,1.387,296
18,7,0,0,0,9,7,2,2.088,295
2,1,0,0,0,3,3,2,0.597,296
3,1,0,0,0,3,4,2,0.621,296
3,3,0,0,0,2,4,1,0.503,328
17,10,0,0,0,9,6,2,2.133,296
10,4,0,0,0,3,6,1,0.859,327
19,6,0,0,0,8,7,2,1.917,296
2,1,0,0,0,2,4,2,0.432,296
19,8,0,0,0,8,7,2,1.968,296
7,2,0,0,0,7,15,7,1.394,133
2,1,0,0,0,1,3,1,0.268,328
8,0,0,0,0,7,4,2,1.368,295
3,3,0,0,0,3,4,1,0.669,327
28,10,0,0,0,7,9,2,2.091,296
10,3,0,0,0,4,5,2,0.999,296
6,5,0,0,0,4,5,2,0.952,296
10,0,0,0,0,13,5,4,2.394,230
2,2,0,0,0,4,4,2,0.783,295
5,0,0,0,0,6,4,2,1.136,295
10,7,0,0,0,6,6,1,1.417,327
5,4,0,0,0,6,4,1,1.229,327
18,0,0,0,0,29,6,5,5.155,197
11,7,0,0,0,8,5,1,1.769,327
10,0,0,0,0,5,4,2,1.091,295
16,6,0,0,0,6,7,1,1.529,327
4,0,0,0,0,3,4,2,0.622,295
21,8,0,0,0,8,7,2,2.023,296
21,7,0,0,0,8,7,2,1.995,296
21,21,0,0,0,21,6,3,4.417,263
2,1,0,0,0,2,3,2,0.433,296
15,0,0,0,0,11,6,3,2.176,263
21,8,0,0,0,7,7,1,1.858,327
2,2,0,0,0,3,3,1,0.621,327
2,1,0,0,0,3,3,1,0.572,327
12,6,0,0,0,5,5,1,1.279,327
11,6,0,0,0,7,5,1,1.588,327
3,2,0,0,0,3,7,3,0.642,263
4,3,0,0,0,4,4,2,0.858,296
2,1,0,0,0,2,3,1,0.433,328
3,4,0,0,0,3,4,2,0.694,296
5,4,0,0,0,4,5,2,0.904,296
6,0,0,0,0,5,4,2,0.998,296
6,0,0,0,0,5,4,2,0.997,295
7,4,0,0,0,5,6,2,1.116,295
6,0,0,0,0,5,5,2,0.999,295
11,6,0,0,0,4,6,1,1.095,327
1,2,0,0,0,2,3,1,0.432,328
5,4,0,0,0,4,5,2,0.902,296
8,6,0,0,0,6,5,2,1.349,296
37,13,0,0,0,8,9,1,2.509,326
17,10,0,0,0,6,6,2,1.644,295
23,8,0,0,0,8,7,2,2.079,295
5,4,0,0,0,5,5,2,1.064,295
4,3,0,0,0,4,4,1,0.857,327
20,9,0,0,0,8,7,2,2.016,296
4,0,0,0,0,7,4,3,1.276,263
45,19,0,0,0,27,9,2,5.908,294
11,5,0,0,0,6,6,2,1.389,296
4,2,0,0,0,6,8,2,1.061,296
4,2,0,0,0,1,4,1,0.342,329
22,12,0,0,0,5,8,1,1.659,327
5,0,0,0,0,4,4,2,0.809,296
2,0,0,0,0,3,3,3,0.572,264
37,11,0,0,0,10,8,2,2.787,296
10,9,0,0,0,10,9,3,2.118,263
9,0,0,0,0,5,6,2,1.069,296
2,2,0,0,0,3,3,2,0.620,296
17,5,0,0,0,7,6,1,1.687,327
5,1,0,0,0,3,4,2,0.668,296
7,4,0,0,0,4,5,1,0.952,327
24,10,0,0,0,10,7,2,2.471,296
7,5,0,0,0,4,6,2,0.978,296
14,5,0,0,0,4,7,2,1.131,296
10,3,0,0,0,3,5,1,0.837,328
35,10,0,0,0,12,9,2,3.064,296
2,2,0,0,0,2,4,1,0.457,328
5,4,0,0,0,4,4,2,0.904,296
1,2,0,0,0,3,3,2,0.594,296
10,0,0,0,0,9,5,3,1.741,264
2,2,0,0,0,3,4,2,0.620,295
18,8,0,0,0,8,8,2,1.946,296
6,0,0,0,0,9,4,3,1.646,263
2,2,0,0,0,2,3,1,0.457,328
34,0,0,0,0,29,6,4,5.528,230
20,8,0,0,0,4,7,1,1.343,327
1,0,0,0,0,2,2,1,0.385,328
19,7,0,0,0,4,7,1,1.298,327
9,0,0,0,0,7,6,2,1.395,295
23,10,0,0,0,8,8,2,2.106,295
1,2,0,0,0,2,4,2,0.433,296
3,2,0,0,0,4,5,2,0.806,296
9,4,0,0,0,5,6,1,1.164,327
4,0,0,0,0,3,3,2,0.621,296
8,7,0,0,0,8,5,2,1.687,295
4,1,0,0,0,2,3,1,0.482,328
1,2,0,0,0,1,3,1,0.268,328
6,0,0,0,0,3,4,2,0.668,296
7,6,0,0,0,5,7,2,1.161,295
13,7,0,0,0,3,6,1,0.993,327
18,5,0,0,0,9,7,1,2.036,327
20,8,0,0,0,6,7,2,1.668,296
5,4,0,0,0,4,5,1,0.902,327
2,1,0,0,0,3,4,2,0.597,296
14,4,0,0,0,3,6,1,0.953,327
30,17,0,0,0,14,10,2,3.419,294
13,7,0,0,0,7,6,2,1.641,296
4,3,0,0,0,4,4,2,0.859,296
12,7,0,0,0,7,6,2,1.628,296
3,3,0,0,0,3,4,2,0.670,296
13,11,0,0,0,7,6,2,1.745,296
1,2,0,0,0,2,4,1,0.432,328
4,2,0,0,0,5,9,4,0.997,231
6,4,0,0,0,5,4,2,1.089,296
5,0,0,0,0,2,4,2,0.482,296
8,4,0,0,0,4,7,2,0.976,296
19,12,0,0,0,12,9,3,2.720,264
19,5,0,0,0,10,8,2,2.224,295
3,2,0,0,0,2,3,1,0.481,328
8,5,0,0,0,2,5,1,0.673,327
13,6,0,0,0,4,5,1,1.135,327
11,5,0,0,0,3,5,1,0.910,327
2,2,0,0,0,2,4,1,0.457,328
2,0,0,0,0,2,3,1,0.408,328
4,3,0,0,0,4,4,1,0.859,327
2,1,0,0,0,2,3,1,0.432,328
12,4,0,0,0,8,10,3,1.723,263
2,1,0,0,0,2,3,2,0.432,296
3,2,0,0,0,2,3,1,0.482,327
9,6,0,0,0,4,5,1,1.047,327
1,0,0,0,0,2,2,1,0.385,328
3,0,0,0,0,2,3,1,0.433,328
8,7,0,0,0,4,5,1,1.049,327
4,4,0,0,0,3,4,2,0.718,296
21,9,0,0,0,9,8,2,2.219,296
4,2,0,0,0,4,4,2,0.831,296
24,11,0,0,0,5,7,1,1.674,327
3,2,0,0,0,4,4,2,0.807,296
6,5,0,0,0,4,4,1,0.952,327
3,1,0,0,0,2,4,1,0.457,328
4,2,0,0,0,1,3,1,0.341,327
5,4,0,0,0,6,4,2,1.229,295
11,8,0,0,0,8,5,2,1.789,296
20,6,0,0,0,8,7,2,1.943,296
25,9,0,0,0,8,7,2,2.131,296
4,3,0,0,0,4,4,1,0.858,327
8,7,0,0,0,5,5,2,1.211,296
5,4,0,0,0,6,4,1,1.230,327
13,6,0,0,0,4,5,1,1.131,327
9,6,0,0,0,6,7,2,1.373,296
18,0,0,0,0,13,5,3,2.570,262
3,2,0,0,0,3,4,1,0.644,327
5,3,0,0,0,4,5,2,0.882,296
24,9,0,0,0,11,7,2,2.614,295
7,3,0,0,0,3,5,2,0.766,296
4,3,0,0,0,4,4,1,0.859,327
3,3,0,0,0,3,5,2,0.669,296
11,6,0,0,0,7,5,2,1.574,296
6,0,0,0,0,9,4,3,1.647,263
13,0,0,0,0,10,7,3,1.981,262
3,3,0,0,0,2,5,2,0.504,296
16,9,0,0,0,6,8,2,1.612,296
11,0,0,0,0,7,6,2,1.440,295
13,8,0,0,0,12,6,2,2.477,295
10,5,0,0,0,6,6,2,1.370,296
3,3,0,0,0,3,4,2,0.669,296
8,4,0,0,0,1,4,1,0.485,327
3,2,0,0,0,3,4,2,0.644,296
2,1,0,0,0,3,3,1,0.597,328
2,3,0,0,0,2,4,1,0.481,328
3,1,0,0,0,3,3,1,0.621,328
5,2,0,0,0,4,4,1,0.859,327
4,2,0,0,0,4,7,3,0.832,263
4,2,0,0,0,2,4,1,0.504,327
17,11,0,0,0,13,6,2,2.802,295
7,4,0,0,0,4,6,2,0.953,295
7,6,0,0,0,6,5,2,1.327,296
3,2,0,0,0,2,4,1,0.482,327
5,5,0,0,0,5,4,2,1.090,295
2,3,0,0,0,2,4,1,0.481,328
6,4,0,0,0,4,7,2,0.925,296
19,11,0,0,0,9,7,2,2.218,295
4,2,0,0,0,5,4,3,0.998,263
5,0,0,0,0,3,4,1,0.644,327
10,7,0,0,0,7,7,2,1.582,296
3,2,0,0,0,3,4,2,0.644,296
9,4,0,0,0,5,5,1,1.157,327
6,5,0,0,0,4,4,1,0.951,327
2,2,0,0,0,3,3,2,0.622,296
1,1,0,0,0,3,3,1,0.571,328
12,4,0,0,0,5,6,1,1.235,327
1,2,0,0,0,2,3,1,0.433,328
12,5,0,0,0,2,7,1,0.769,327
5,5,0,0,0,5,4,2,1.090,295
4,3,0,0,0,2,4,1,0.529,328
5,4,0,0,0,4,5,1,0.903,327
9,4,0,0,0,7,6,2,1.486,296
5,3,0,0,0,4,4,2,0.882,296
11,6,0,0,0,10,5,1,2.071,327
5,6,0,0,0,5,7,2,1.116,296
2,2,0,0,0,2,3,1,0.458,328
7,4,0,0,0,4,4,1,0.954,327
16,0,0,0,0,11,6,2,2.199,295
5,0,0,0,0,2,4,2,0.481,296
12,6,0,0,0,8,7,2,1.766,295
1,2,0,0,0,2,3,2,0.433,296
2,2,0,0,0,2,4,1,0.456,328
23,9,0,0,0,11,7,2,2.584,295
12,4,0,0,0,7,7,2,1.556,296
10,4,0,0,0,5,6,2,1.188,296
4,4,0,0,0,3,5,2,0.719,296
2,3,0,0,0,2,3,1,0.481,328
6,0,0,0,0,6,5,2,1.160,295
20,10,0,0,0,7,10,2,1.880,295
18,7,0,0,0,9,8,2,2.085,296
4,2,0,0,0,3,4,2,0.669,296
11,8,0,0,0,8,5,2,1.787,296
13,9,0,0,0,9,6,2,2.013,295
13,4,0,0,0,6,6,2,1.412,296
7,0,0,0,0,8,4,2,1.507,295
11,7,0,0,0,6,6,1,1.433,327
6,7,0,0,0,6,12,3,1.325,264
25,15,0,0,0,17,9,2,3.739,294
3,2,0,0,0,3,4,2,0.644,296
6,4,0,0,0,5,4,2,1.091,296
3,1,0,0,0,3,4,2,0.621,295
13,6,0,0,0,12,7,2,2.428,295
5,4,0,0,0,4,4,1,0.903,327
17,0,0,0,0,14,5,3,2.709,262
5,3,0,0,0,3,4,1,0.720,328
3,2,0,0,0,2,3,1,0.481,328
5,2,0,0,0,4,4,1,0.857,327
3,2,0,0,0,4,5,2,0.807,296
7,6,0,0,0,6,6,2,1.327,295
9,6,0,0,0,4,5,2,1.047,296
23,5,0,0,0,6,8,1,1.680,327
12,7,0,0,0,6,7,2,1.467,295
8,2,0,0,0,9,5,2,1.744,296
1,1,0,0,0,2,3,2,0.408,296
31,17,0,0,0,14,7,2,3.435,295
6,0,0,0,0,5,4,2,0.998,296
5,2,0,0,0,5,7,3,1.021,263
11,5,0,0,0,5,6,1,1.236,327
15,5,0,0,0,5,5,1,1.333,327
15,7,0,0,0,6,6,1,1.528,327
11,8,0,0,0,6,6,1,1.475,327
8,4,0,0,0,3,4,1,0.813,327
3,2,0,0,0,3,5,2,0.644,296
13,12,0,0,0,10,7,2,2.246,295
2,2,0,0,0,1,3,1,0.293,328
18,6,0,0,0,6,7,1,1.576,327
3,0,0,0,0,3,3,2,0.596,296
11,5,0,0,0,12,7,3,2.367,264
5,4,0,0,0,6,5,2,1.230,295
8,3,0,0,0,4,6,2,0.954,296
7,0,0,0,0,8,4,3,1.505,263
4,2,0,0,0,3,4,2,0.670,296
14,8,0,0,0,9,6,2,2.011,296
5,4,0,0,0,3,5,1,0.743,327
2,2,0,0,0,2,4,1,0.457,328
20,10,0,0,0,6,7,1,1.717,326
8,4,0,0,0,3,4,1,0.813,327
20,11,0,0,0,9,8,2,2.233,296
6,5,0,0,0,4,4,1,0.952,327
2,3,0,0,0,3,5,2,0.644,296
26,14,0,0,0,10,8,2,2.593,296
17,8,0,0,0,8,6,2,1.920,296
20,12,0,0,0,7,6,2,1.937,296
6,4,0,0,0,7,5,3,1.416,264
7,3,0,0,0,4,5,2,0.926,296
2,0,0,0,0,5,3,2,0.899,295
4,0,0,0,0,3,4,2,0.621,296
21,0,0,0,0,12,7,2,2.476,295
3,2,0,0,0,3,4,2,0.643,296
18,5,0,0,0,5,8,1,1.398,327
11,4,0,0,0,5,6,2,1.210,296
16,7,0,0,0,4,6,1,1.239,327
4,4,0,0,0,3,4,1,0.719,327
3,0,0,0,0,2,3,1,0.432,328
4,4,0,0,0,4,4,2,0.881,296
10,5,0,0,0,8,5,1,1.692,327
23,13,0,0,0,6,7,1,1.852,327
11,3,0,0,0,5,6,2,1.189,296
7,4,0,0,0,4,4,2,0.952,296
13,0,0,0,0,18,5,3,3.263,262
18,7,0,0,0,5,7,1,1.437,327
3,2,0,0,0,2,3,1,0.482,328
1,3,0,0,0,1,3,1,0.293,328
11,6,0,0,0,14,5,3,2.708,263
2,3,0,0,0,2,4,1,0.481,328
7,4,0,0,0,4,4,1,0.953,327
15,6,0,0,0,6,7,1,1.503,327
4,3,0,0,0,4,4,2,0.858,296
6,0,0,0,0,3,4,1,0.668,327
4,2,0,0,1,2,4,1,0.481,328
14,0,0,0,0,14,6,3,2.641,262
4,4,0,0,0,3,4,2,0.717,296
12,6,0,0,0,5,5,1,1.282,327
15,0,0,0,0,16,5,3,2.983,262
6,0,0,0,0,4,4,2,0.832,295
3,0,0,0,0,3,3,2,0.596,296
3,2,0,0,0,3,4,2,0.643,296
2,1,0,0,0,2,4,1,0.433,328
2,1,0,0,0,4,3,1,0.760,327
28,9,0,0,0,7,9,2,2.040,296
12,10,0,0,0,9,5,2,2.011,294
10,5,0,0,0,6,6,2,1.370,296
16,7,0,0,0,7,6,2,1.713,296
3,2,0,0,0,3,4,1,0.644,327
11,6,0,0,0,14,5,3,2.710,263
19,6,0,0,0,6,7,1,1.613,327
3,2,0,0,0,2,4,1,0.481,327
5,5,0,0,0,4,8,2,0.928,296
3,3,0,0,0,5,5,2,0.998,295
2,2,0,0,0,3,3,1,0.598,327
5,4,0,0,0,2,4,1,0.578,328
25,11,0,0,0,8,8,2,2.194,296
3,2,0,0,0,2,4,2,0.480,296
26,18,0,0,0,13,7,2,3.176,295
8,4,0,0,0,6,6,2,1.307,296
3,2,0,0,0,4,5,2,0.808,296
2,2,0,0,0,3,3,2,0.620,296
9,5,0,0,0,6,6,2,1.349,296
16,7,0,0,0,6,7,1,1.549,327
6,5,0,0,0,4,4,1,0.952,327
3,0,0,0,0,3,4,2,0.597,296
4,0,0,0,0,3,3,2,0.622,296
8,0,0,0,0,7,4,2,1.369,295
2,2,0,0,0,2,3,2,0.456,296
20,10,0,0,0,8,7,2,2.047,295
18,12,0,0,0,9,7,2,2.209,296
5,0,0,0,0,4,4,2,0.807,296
3,3,0,0,0,3,5,2,0.670,296
7,4,0,0,0,2,5,1,0.625,327
4,1,0,0,0,9,6,3,1.623,263
16,0,0,0,0,15,5,3,2.847,263
2,2,0,0,0,3,4,2,0.621,296
